index,status,video_id,title,url,duration,output_file,transcript_chars,source,note
213,saved,YsnPlQyCYfo,Build an Interactive Finance Dashboard with Python & Streamlit to compare Fundamentals of Stocks,https://www.youtube.com/watch?v=YsnPlQyCYfo,12:36,Build an Interactive Finance Dashboard with Python & Streamlit to compare Fundamentals of Stocks.md,9311,NotebookLM YouTube transcript import,
214,saved,wIfjERirYZk,Simple Trading Strategy in Python - Time Series Momentum,https://www.youtube.com/watch?v=wIfjERirYZk,15:21,Simple Trading Strategy in Python - Time Series Momentum.md,10381,NotebookLM YouTube transcript import,
215,saved,qCZiENV83rE,"How I Learned Python - Learning Curve, Types Of Resources, Experiences",https://www.youtube.com/watch?v=qCZiENV83rE,5:16,"How I Learned Python - Learning Curve, Types Of Resources, Experiences.md",6086,NotebookLM YouTube transcript import,
216,saved,x6PNcuZk83g,Network Analysis with Python (networkx) - Who owns the DOW JONES Industrial Average Equity Index?,https://www.youtube.com/watch?v=x6PNcuZk83g,20:41,Network Analysis with Python (networkx) - Who owns the DOW JONES Industrial Average Equity Index-.md,13853,NotebookLM YouTube transcript import,
217,saved,vWVZxiaaTCs,Algorithmic Trading in Python - Simple Moving Averages & Optimization [Follow Up vid],https://www.youtube.com/watch?v=vWVZxiaaTCs,20:20,Algorithmic Trading in Python - Simple Moving Averages & Optimization [Follow Up vid].md,4668,NotebookLM YouTube transcript import,
218,saved,lNvJXKXUQ_U,How To Build an Intraday MACD Cryptocurrency Live Trading Bot with Python using the Binance API,https://www.youtube.com/watch?v=lNvJXKXUQ_U,17:08,How To Build an Intraday MACD Cryptocurrency Live Trading Bot with Python using the Binance API.md,4567,NotebookLM YouTube transcript import,
219,saved,kjrC1N8K8MI,How to Run a Python Script 24/7 | on a Schedule in the Cloud [GCP Part III],https://www.youtube.com/watch?v=kjrC1N8K8MI,4:51,How to Run a Python Script 24-7 - on a Schedule in the Cloud [GCP Part III].md,2398,NotebookLM YouTube transcript import,
220,saved,rYfe9Bg2GcY,Backtesting Rayner Teos RSI SMA Trading Strategy in Python [Part II],https://www.youtube.com/watch?v=rYfe9Bg2GcY,30:09,Backtesting Rayner Teos RSI SMA Trading Strategy in Python [Part II].md,20150,NotebookLM YouTube transcript import,
221,saved,fpl_ny-jX5Y,R Tutorial For Absolute Beginners [2021],https://www.youtube.com/watch?v=fpl_ny-jX5Y,39:13,R Tutorial For Absolute Beginners [2021].md,6186,NotebookLM YouTube transcript import,
222,saved,nQkaJ207xYI,How To Build a Cryptocurrency Live Trading Bot with Python (Binance API) Using Technical Indicators,https://www.youtube.com/watch?v=nQkaJ207xYI,33:50,How To Build a Cryptocurrency Live Trading Bot with Python (Binance API) Using Technical Indicators.md,19973,NotebookLM YouTube transcript import,
223,saved,1A30TG7fHBg,Python in the Cloud Part II - Set up a SQL DB on GCP and connect it to Python on the Virtual Machine,https://www.youtube.com/watch?v=1A30TG7fHBg,9:51,Python in the Cloud Part II - Set up a SQL DB on GCP and connect it to Python on the Virtual Machine.md,1397,NotebookLM YouTube transcript import,
224,saved,8PzQSgw0SpM,"Algorithmic Trading in Python - Bollinger Bands, Trading strategy and Backtest",https://www.youtube.com/watch?v=8PzQSgw0SpM,25:01,"Algorithmic Trading in Python - Bollinger Bands, Trading strategy and Backtest.md",17045,NotebookLM YouTube transcript import,
225,saved,lIJlhKrP_SI,Python in the Cloud Part I - How to run Python in the Cloud / Conda environment setup on GCP,https://www.youtube.com/watch?v=lIJlhKrP_SI,10:17,Python in the Cloud Part I - How to run Python in the Cloud - Conda environment setup on GCP.md,6205,NotebookLM YouTube transcript import,
226,saved,FkZNUj36Jcc,How to build a Stock Recommendation System with Python - Part III: Automatization [Updates/Mailing],https://www.youtube.com/watch?v=FkZNUj36Jcc,27:26,How to build a Stock Recommendation System with Python - Part III- Automatization [Updates-Mailing].md,17543,NotebookLM YouTube transcript import,
227,saved,uEn1uZtPMzw,Schedule Python scripts with crontab / Automated script execution and DataBase Update,https://www.youtube.com/watch?v=uEn1uZtPMzw,9:16,Schedule Python scripts with crontab - Automated script execution and DataBase Update.md,3617,NotebookLM YouTube transcript import,
228,saved,V6z1ME3-0_I,Cryptocurrency 💰  Trading Bot 🤖 with Python & Binance - Reversal & Trailing Stop Loss,https://www.youtube.com/watch?v=V6z1ME3-0_I,25:18,Cryptocurrency 💰 Trading Bot 🤖 with Python & Binance - Reversal & Trailing Stop Loss.md,17280,NotebookLM YouTube transcript import,
229,saved,FRO6V8bj_ko,"How to build a Stock Recommendation System with Python - Part II: MACD, Golden Cross and RSI Signals",https://www.youtube.com/watch?v=FRO6V8bj_ko,40:25,"How to build a Stock Recommendation System with Python - Part II- MACD, Golden Cross and RSI Signals.md",24367,NotebookLM YouTube transcript import,
230,saved,Km2KDo6tFpQ,Streamlit Interactive Finance Dashboard - Stock Performance Comparison,https://www.youtube.com/watch?v=Km2KDo6tFpQ,18:10,Streamlit Interactive Finance Dashboard - Stock Performance Comparison.md,4503,NotebookLM YouTube transcript import,
231,saved,qGAUw63p_uk,How to build a Stock Recommendation System with Python - Part I: Database Setup [MySQL],https://www.youtube.com/watch?v=qGAUw63p_uk,24:20,How to build a Stock Recommendation System with Python - Part I- Database Setup [MySQL].md,15320,NotebookLM YouTube transcript import,
232,saved,rc_Y6rdBqXM,How To Build a Simple Cryptocurrency Live Trading Bot with Python using the Binance API Easily,https://www.youtube.com/watch?v=rc_Y6rdBqXM,29:41,How To Build a Simple Cryptocurrency Live Trading Bot with Python using the Binance API Easily.md,19900,NotebookLM YouTube transcript import,
233,saved,_IV1qfSPPwI,Introduction To Automated Trading With Python and Binance - REAL money Trades Of Cryptocurrencies,https://www.youtube.com/watch?v=_IV1qfSPPwI,34:06,Introduction To Automated Trading With Python and Binance - REAL money Trades Of Cryptocurrencies.md,9799,NotebookLM YouTube transcript import,
234,saved,fWHQwqT3lNY,"How To Calculate Stock Returns [Excel and in Python] - Returns, Cumulative Returns, Log returns",https://www.youtube.com/watch?v=fWHQwqT3lNY,11:21,"How To Calculate Stock Returns [Excel and in Python] - Returns, Cumulative Returns, Log returns.md",8701,NotebookLM YouTube transcript import,
235,saved,AuZmsv6dQCM,Simple Stock Recommendation System based on Technical Trading Indicators (ta) using Python & SQL,https://www.youtube.com/watch?v=AuZmsv6dQCM,19:15,Simple Stock Recommendation System based on Technical Trading Indicators (ta) using Python & SQL.md,13709,NotebookLM YouTube transcript import,
236,saved,JzdVPnCSSuo,Algorithmic Trading in Python - MACD: Construction and Backtest,https://www.youtube.com/watch?v=JzdVPnCSSuo,24:27,Algorithmic Trading in Python - MACD- Construction and Backtest.md,16911,NotebookLM YouTube transcript import,
237,saved,YIsKSQh1xpY,Trading strategy and Backtest with Python & SQL [MOMENTUM in the INDIAN stock market],https://www.youtube.com/watch?v=YIsKSQh1xpY,34:47,Trading strategy and Backtest with Python & SQL [MOMENTUM in the INDIAN stock market].md,24365,NotebookLM YouTube transcript import,
238,saved,5bUn-D4eL4k,Create your own Finance DataBase with Python & SQL [perfect for backtesting trading strategies],https://www.youtube.com/watch?v=5bUn-D4eL4k,14:02,Create your own Finance DataBase with Python & SQL [perfect for backtesting trading strategies].md,10731,NotebookLM YouTube transcript import,
239,saved,OjMDXTlVOYU,Pandas Dataframes and SQL [How to write dataframes into a sql database/get sql table to dataframe],https://www.youtube.com/watch?v=OjMDXTlVOYU,11:05,Pandas Dataframes and SQL [How to write dataframes into a sql database-get sql table to dataframe].md,8441,NotebookLM YouTube transcript import,
240,saved,BhOdgrxWi5c,Intraday Trading Strategy in Python [Trend following] incl. 1 month Backtest,https://www.youtube.com/watch?v=BhOdgrxWi5c,20:59,Intraday Trading Strategy in Python [Trend following] incl. 1 month Backtest.md,6880,NotebookLM YouTube transcript import,
241,saved,W04e55UnJAk,How To Build A Professional Technical Trading Chart With Python [Candle Sticks / Moving Averages],https://www.youtube.com/watch?v=W04e55UnJAk,7:01,How To Build A Professional Technical Trading Chart With Python [Candle Sticks - Moving Averages].md,5730,NotebookLM YouTube transcript import,
242,saved,pU53JUhSnkY,How to connect Python with a SQL database [SQLITE] | perfect for beginners,https://www.youtube.com/watch?v=pU53JUhSnkY,16:02,How to connect Python with a SQL database [SQLITE] - perfect for beginners.md,10756,NotebookLM YouTube transcript import,
243,saved,tGkZ9EARwzk,How to install TENSORFLOW 2 in ANACONDA [works for M1 MacBook & Windows],https://www.youtube.com/watch?v=tGkZ9EARwzk,6:05,How to install TENSORFLOW 2 in ANACONDA [works for M1 MacBook & Windows].md,3407,NotebookLM YouTube transcript import,
244,saved,BGG4t8VvlMo,How To Get a Dividend EACH Month Using Python [Dividend Scraper],https://www.youtube.com/watch?v=BGG4t8VvlMo,14:08,How To Get a Dividend EACH Month Using Python [Dividend Scraper].md,11512,NotebookLM YouTube transcript import,
245,saved,ZUQEd22oNek,Fundamental Analysis of Stocks with Python,https://www.youtube.com/watch?v=ZUQEd22oNek,19:09,Fundamental Analysis of Stocks with Python.md,14526,NotebookLM YouTube transcript import,
246,saved,xpP048vfNrg,How To Build a Trading Strategy in Python [SHORT TERM REVERSAL] - Backtest included,https://www.youtube.com/watch?v=xpP048vfNrg,26:09,How To Build a Trading Strategy in Python [SHORT TERM REVERSAL] - Backtest included.md,18961,NotebookLM YouTube transcript import,
247,saved,bo2m3YOyjqQ,INVESTING in GERMAN stocks - Overview of the stock market and Indices [DAX] and Index CHANGES 2021,https://www.youtube.com/watch?v=bo2m3YOyjqQ,9:43,INVESTING in GERMAN stocks - Overview of the stock market and Indices [DAX] and Index CHANGES 2021.md,8650,NotebookLM YouTube transcript import,
248,saved,pB8eJwg7LJU,How to build a RSI Trading Strategy and Backtest over 500 stocks in Python [70% Winning Rate],https://www.youtube.com/watch?v=pB8eJwg7LJU,38:24,How to build a RSI Trading Strategy and Backtest over 500 stocks in Python [70% Winning Rate].md,25432,NotebookLM YouTube transcript import,
249,saved,X9jjyh0p7x8,Logistic Regression in Python - Predicting if the stock market is going Up or Down,https://www.youtube.com/watch?v=X9jjyh0p7x8,25:42,Logistic Regression in Python - Predicting if the stock market is going Up or Down.md,17612,NotebookLM YouTube transcript import,
250,saved,cwEORaERl2o,Trading moving averages in Python - Simplest algorithmic trading strategy in Python for beginners,https://www.youtube.com/watch?v=cwEORaERl2o,13:48,Trading moving averages in Python - Simplest algorithmic trading strategy in Python for beginners.md,10736,NotebookLM YouTube transcript import,
251,saved,JTD-DSmxfq8,Bitcoin & Stock Price prediction with Python [fbprophet],https://www.youtube.com/watch?v=JTD-DSmxfq8,8:07,Bitcoin & Stock Price prediction with Python [fbprophet].md,6194,NotebookLM YouTube transcript import,
252,saved,AUQT0MKpf6Y,5 awesome Jupyter Notebook features,https://www.youtube.com/watch?v=AUQT0MKpf6Y,5:15,5 awesome Jupyter Notebook features.md,4474,NotebookLM YouTube transcript import,
253,saved,5W_Lpz1ZuTI,Trading strategy and Backtest in Python [Momentum of ALL S&P 500 stocks],https://www.youtube.com/watch?v=5W_Lpz1ZuTI,27:24,Trading strategy and Backtest in Python [Momentum of ALL S&P 500 stocks].md,8407,NotebookLM YouTube transcript import,
254,saved,HmgmhOpS42A,How to get INDIAN stock prices with Python?,https://www.youtube.com/watch?v=HmgmhOpS42A,12:28,How to get INDIAN stock prices with Python-.md,8886,NotebookLM YouTube transcript import,
255,saved,bNDRiaFyLrs,How to get TWITTER data and analyze it using Python [official API],https://www.youtube.com/watch?v=bNDRiaFyLrs,17:01,How to get TWITTER data and analyze it using Python [official API].md,4437,NotebookLM YouTube transcript import,
256,saved,LWc-9v8RVwM,Simplified stock price simulation in Python [14 lines of code] using Monte Carlo methods,https://www.youtube.com/watch?v=LWc-9v8RVwM,7:51,Simplified stock price simulation in Python [14 lines of code] using Monte Carlo methods.md,5878,NotebookLM YouTube transcript import,
257,saved,hfvn99jT1-Y,Conditionals [IF / ELSE] in Pandas - create columns based on conditions,https://www.youtube.com/watch?v=hfvn99jT1-Y,9:20,Conditionals [IF - ELSE] in Pandas - create columns based on conditions.md,1394,NotebookLM YouTube transcript import,
258,saved,mJTrQfzr0R4,Modern portfolio theory in Python: Efficient Frontier and minimum-variance portfolio,https://www.youtube.com/watch?v=mJTrQfzr0R4,25:17,Modern portfolio theory in Python- Efficient Frontier and minimum-variance portfolio.md,18899,NotebookLM YouTube transcript import,
259,saved,JvfK4VBX75I,Backtesting Rayner Teos 88.89% winning rate Trading strategy in Python,https://www.youtube.com/watch?v=JvfK4VBX75I,27:49,Backtesting Rayner Teos 88.89% winning rate Trading strategy in Python.md,18891,NotebookLM YouTube transcript import,
260,saved,9SjJ0lNcvL0,How to get a FREE DataCamp Subscription [2 months!],https://www.youtube.com/watch?v=9SjJ0lNcvL0,5:07,How to get a FREE DataCamp Subscription [2 months!].md,1150,NotebookLM YouTube transcript import,
261,saved,U1LW3ceHm0I,How to get [and visualize] the yearly returns of any worldwide asset in Python,https://www.youtube.com/watch?v=U1LW3ceHm0I,16:20,How to get [and visualize] the yearly returns of any worldwide asset in Python.md,11943,NotebookLM YouTube transcript import,
262,saved,4b3LwICnnxc,Value at Risk [VaR] and VaR of a Portfolio in Python,https://www.youtube.com/watch?v=4b3LwICnnxc,17:48,Value at Risk [VaR] and VaR of a Portfolio in Python.md,13616,NotebookLM YouTube transcript import,
263,saved,dnrJ4zwCADM,How to build a trading strategy [Momentum] with Python?,https://www.youtube.com/watch?v=dnrJ4zwCADM,22:54,How to build a trading strategy [Momentum] with Python-.md,18232,NotebookLM YouTube transcript import,
264,saved,VUrmKQOa3bM,Python currency converter - how to convert currencies with Python?,https://www.youtube.com/watch?v=VUrmKQOa3bM,5:17,Python currency converter - how to convert currencies with Python-.md,4411,NotebookLM YouTube transcript import,
265,saved,B6O-mirYfWw,Multiple Linear Regression in Python with SKLEARN,https://www.youtube.com/watch?v=B6O-mirYfWw,12:51,Multiple Linear Regression in Python with SKLEARN.md,10198,NotebookLM YouTube transcript import,
266,saved,kkwaI3zJc1Q,Should you learn Julia?,https://www.youtube.com/watch?v=kkwaI3zJc1Q,6:18,Should you learn Julia-.md,5790,NotebookLM YouTube transcript import,
267,saved,15XH4ATeFmU,How to calculate R-squared in Python and in sklearn?,https://www.youtube.com/watch?v=15XH4ATeFmU,10:15,How to calculate R-squared in Python and in sklearn-.md,7665,NotebookLM YouTube transcript import,
268,saved,gcNfOs7AN0A,10 Python tips and tricks you should check out,https://www.youtube.com/watch?v=gcNfOs7AN0A,15:26,10 Python tips and tricks you should check out.md,13031,NotebookLM YouTube transcript import,
269,saved,iyfk62n7Lz8,Linear regression in Python without libraries and with SKLEARN,https://www.youtube.com/watch?v=iyfk62n7Lz8,15:28,Linear regression in Python without libraries and with SKLEARN.md,11556,NotebookLM YouTube transcript import,
270,saved,t2Zh-qnFa40,Covariance and Correlation Matrix of stock returns with Python,https://www.youtube.com/watch?v=t2Zh-qnFa40,10:23,Covariance and Correlation Matrix of stock returns with Python.md,8969,NotebookLM YouTube transcript import,
271,saved,xijgLQ57qq8,How to simulate key presses and build a simple typing bot with PYTHON,https://www.youtube.com/watch?v=xijgLQ57qq8,6:49,How to simulate key presses and build a simple typing bot with PYTHON.md,2909,NotebookLM YouTube transcript import,
272,saved,EB-Yz5u5ctE,MAP & FILTER function in python and why I don't use them,https://www.youtube.com/watch?v=EB-Yz5u5ctE,10:53,MAP & FILTER function in python and why I don't use them.md,9775,NotebookLM YouTube transcript import,
273,saved,z_9x9q__MuI,How to get multiple keys for values from a dictionary in Python,https://www.youtube.com/watch?v=z_9x9q__MuI,4:58,How to get multiple keys for values from a dictionary in Python.md,4738,NotebookLM YouTube transcript import,
274,saved,8zMpRzXxAcA,Lambda functions in python (and why they improve your coding skills),https://www.youtube.com/watch?v=8zMpRzXxAcA,7:08,Lambda functions in python (and why they improve your coding skills).md,6359,NotebookLM YouTube transcript import,
275,saved,oyL99oa6gf8,Data Science with cryptocurrencies - Analysis & Prediction using Python,https://www.youtube.com/watch?v=oyL99oa6gf8,22:59,Data Science with cryptocurrencies - Analysis & Prediction using Python.md,20329,NotebookLM YouTube transcript import,
276,saved,YKZuF4rufyU,Learn Python the FAST way Part III - BOOST your basic python skills,https://www.youtube.com/watch?v=YKZuF4rufyU,22:44,Learn Python the FAST way Part III - BOOST your basic python skills.md,20189,NotebookLM YouTube transcript import,
277,saved,pLyatGMTqzY,Fama French Regression in Python,https://www.youtube.com/watch?v=pLyatGMTqzY,19:27,Fama French Regression in Python.md,15469,NotebookLM YouTube transcript import,
278,saved,APWdsCm9NyQ,Learn Python the FAST way Part II - Most important basics in 30 minutes,https://www.youtube.com/watch?v=APWdsCm9NyQ,32:31,Learn Python the FAST way Part II - Most important basics in 30 minutes.md,27846,NotebookLM YouTube transcript import,
279,saved,7FwXz1KqFBU,Full Introduction to SPYDER - the best Python IDE for Data Science,https://www.youtube.com/watch?v=7FwXz1KqFBU,7:16,Full Introduction to SPYDER - the best Python IDE for Data Science.md,6505,NotebookLM YouTube transcript import,
280,saved,ah0MGHHEVPQ,Learn Python the FAST way Part I - the very basics,https://www.youtube.com/watch?v=ah0MGHHEVPQ,16:02,Learn Python the FAST way Part I - the very basics.md,13999,NotebookLM YouTube transcript import,
281,saved,P8QjOgBhhd4,Anaconda Installation & Virtual Environments,https://www.youtube.com/watch?v=P8QjOgBhhd4,8:23,Anaconda Installation & Virtual Environments.md,7160,NotebookLM YouTube transcript import,
282,saved,LLyGRfU1lic,Grouping & Pivoting in Pandas,https://www.youtube.com/watch?v=LLyGRfU1lic,13:29,Grouping & Pivoting in Pandas.md,10746,NotebookLM YouTube transcript import,
283,saved,wkU3QElFgVs,MATH required for DATA SCIENCE,https://www.youtube.com/watch?v=wkU3QElFgVs,6:10,MATH required for DATA SCIENCE.md,3209,NotebookLM YouTube transcript import,
284,saved,z35sAlKTFSc,Matrix calculations with Nested List comprehension in Python,https://www.youtube.com/watch?v=z35sAlKTFSc,12:51,Matrix calculations with Nested List comprehension in Python.md,9908,NotebookLM YouTube transcript import,
285,saved,Y-BqM3WaX-I,How to get the Stock Beta with Python - CAPM Regression,https://www.youtube.com/watch?v=Y-BqM3WaX-I,14:10,How to get the Stock Beta with Python - CAPM Regression.md,11324,NotebookLM YouTube transcript import,
286,saved,2K8sLMzOiRk,What is DEPLOYMENT in Data Science or Machine Learning and why it is important?,https://www.youtube.com/watch?v=2K8sLMzOiRk,5:36,What is DEPLOYMENT in Data Science or Machine Learning and why it is important-.md,5196,NotebookLM YouTube transcript import,
287,saved,EHA53-05510,Nested Loops and Patterns in Python,https://www.youtube.com/watch?v=EHA53-05510,14:23,Nested Loops and Patterns in Python.md,11393,NotebookLM YouTube transcript import,
288,saved,VfRyjSh1v0I,Explorative Data Analysis with Python - PANDAS  and SEABORN - tutorial #4,https://www.youtube.com/watch?v=VfRyjSh1v0I,10:33,Explorative Data Analysis with Python - PANDAS and SEABORN - tutorial #4.md,8909,NotebookLM YouTube transcript import,
289,saved,6qbTKtNCh48,How to get online stock prices with Python,https://www.youtube.com/watch?v=6qbTKtNCh48,9:40,How to get online stock prices with Python.md,8166,NotebookLM YouTube transcript import,
290,saved,6AVKA8mEY98,LIST COMPREHENSION in Python,https://www.youtube.com/watch?v=6AVKA8mEY98,9:30,LIST COMPREHENSION in Python.md,2937,NotebookLM YouTube transcript import,
291,saved,GkF1MDesMTs,How to predict Stock Prices with Python using Facebook's prediction tool fbprophet,https://www.youtube.com/watch?v=GkF1MDesMTs,8:38,How to predict Stock Prices with Python using Facebook's prediction tool fbprophet.md,7636,NotebookLM YouTube transcript import,
292,saved,e0tL68PvwUY,Data FILTERING in Pandas via Boolean Indexing - tutorial #3,https://www.youtube.com/watch?v=e0tL68PvwUY,6:16,Data FILTERING in Pandas via Boolean Indexing - tutorial #3.md,1350,NotebookLM YouTube transcript import,
293,saved,w6JqNyHNQnQ,"How to get cryptocurrency prices via Python (Bitcoin, Ethereum)",https://www.youtube.com/watch?v=w6JqNyHNQnQ,6:03,"How to get cryptocurrency prices via Python (Bitcoin, Ethereum).md",5472,NotebookLM YouTube transcript import,
294,saved,whmzhBWk7tQ,How to learn DATA SCIENCE?,https://www.youtube.com/watch?v=whmzhBWk7tQ,8:37,How to learn DATA SCIENCE-.md,8265,NotebookLM YouTube transcript import,
295,saved,t-5Eir78Jy8,Strings and their related ASCII value in Python,https://www.youtube.com/watch?v=t-5Eir78Jy8,4:57,Strings and their related ASCII value in Python.md,3857,NotebookLM YouTube transcript import,
296,saved,KKfIXeY3g5g,Data SELECTION in Pandas via loc and iloc - tutorial #2,https://www.youtube.com/watch?v=KKfIXeY3g5g,12:00,Data SELECTION in Pandas via loc and iloc - tutorial #2.md,8924,NotebookLM YouTube transcript import,
297,saved,j3ZaiA_U_eg,Are you an INTERMEDIATE in Python? Answer these questions to find out!,https://www.youtube.com/watch?v=j3ZaiA_U_eg,7:57,Are you an INTERMEDIATE in Python- Answer these questions to find out!.md,5242,NotebookLM YouTube transcript import,
298,saved,1_uF6o-9ms0,Net Present Value (NPV) in Python,https://www.youtube.com/watch?v=1_uF6o-9ms0,7:28,Net Present Value (NPV) in Python.md,5387,NotebookLM YouTube transcript import,
299,saved,mYR-M7FDRcE,Introduction to linear regression in Python with Numpy and statsmodels,https://www.youtube.com/watch?v=mYR-M7FDRcE,8:09,Introduction to linear regression in Python with Numpy and statsmodels.md,6230,NotebookLM YouTube transcript import,
300,saved,1IEIEWJc49w,Python - PANDAS  - creating data frames and reading files - tutorial #1,https://www.youtube.com/watch?v=1IEIEWJc49w,8:54,Python - PANDAS - creating data frames and reading files - tutorial #1.md,6953,NotebookLM YouTube transcript import,
301,saved,Q9hg547tkMA,RECURSION in Python - factorial and sum recursive function,https://www.youtube.com/watch?v=Q9hg547tkMA,8:23,RECURSION in Python - factorial and sum recursive function.md,6107,NotebookLM YouTube transcript import,
